Longitude,Latitude,id,@id,bus,highway,name,public_transport,wheelchair,amenity,parking,opening_hours,wheelchair:description,internet_access,tourism,atm,website,cuisine,phone,old_name,service,charge,name:de,name:ru,name:zh,contact:phone,takeaway,brewery,contact:email,contact:fax,contact:website,diet:vegetarian,survey:date,email,fax,name:en,light_rail,ref_name,healthcare,diet:vegan
11.5676702,48.161799,node/6008134443,node/6008134443,,,Ortho-team-Angerer,,yes,,,"Mo-Th 09:00-13:00,14:00-18:00; Fr 09:00-13:00,14:00-16:30; Sa,Su,PH off",,,,,,,,,,,,,,+49 89 21586818,,,,+49 89 21586819,,,,,,,,,,
11.5267976,48.1161645,node/1314437905,node/1314437905,,,AK Elektro-Hausgeräte GmbH,,yes,,,Mo-Fr 08:00-18:00; Sa 10:00-13:00,,,,,https://www.ak-elektro.de/,,+49 (0) 89 / 72656937,,,,,,,,,,,,,,,info@ak-elektro.de,,,,,,
11.5676924,48.1616636,node/313335652,node/313335652,,,Wimmer,,yes,,,"Mo-Fr 06:30-20:00; Sa 06:30-18:00; Su,PH 08:00-18:00; Jan 01,easter-easter +1 day,Dec 25-26: off",,,,,,,,,,,,,,+49 172 8210480,,,,,,,,,,,,,,
11.63421,48.169495,node/1408337471,node/1408337471,,,Matratzen Concord,,yes,,,Mo-Sa 10:00-19:00,kein WC,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5859929,48.2024278,node/4890224804,node/4890224804,,,MATT optik,,yes,,,Mo-Fr 09:00-18:30; Sa 09:00-13:00; PH off,,,,,,,,,,,,,,+49 89 3164110,,,muc.ingolstaedterstrasse@matt.de,,,,,,,,,,,
11.7126949,48.1112074,node/3729158627,node/3729158627,,,Kreitmaier,,yes,,,"Mo-Fr 06:00-18:00; Sa 06:00-17:00; Su,PH 07:00-17:00",,,,,https://baeckerei-kreitmaier.de/Unsere-Filialen/M-Haar,,+49 89 43574655,,,,,,,,,,,,,,,baeckerei-kreitmaier@t-online.de,,,,,,
11.5762347,48.1367968,node/1813638609,node/1813638609,,,Rischart,,yes,,,Mo-Fr 07:00-20:00; Sa 08:00-20:00,,,,,,,,,,,,,,+49 89 231700320,,,,,https://www.rischart.de/,no,,,,,,,,
11.5137717,48.181352,node/2505266948,node/2505266948,,,Friseur & Kosmetik Maximilian,,yes,,,"Tu-Fr 08:00-18:00; Sa 08:00-13:00; Su,PH off",,,,,,,,,,,,,,+49 89 141 0455,,,,,http://friseur-maximilian.squarespace.com/,,,,,,,,,
11.5729997,48.1863668,node/450517362,node/450517362,,,medi Sanitätshaus,,yes,,,Mo-Fr 09:00-18:00,,,,,https://www.medi-cura.info/filialen/filiale-milbertshofen-089-23028393/,,+49 89 23028393,,,,,,,,,,,,,,,mfh@medi-cura.de,+49 89 23028394,,,,,
11.5145874,48.1796523,node/741558348,node/741558348,,,Mermaid's,,yes,,,"07:00-23:00 open ""Wäscherei, Reinigung nur Mo-Fr 09:00-14:00 und 17:00-19:00 sowie Sa 09:00-13:00""",,,,,,,,,,,,,,,,,,,http://waschsalon-muenchen.de/moosach/,,,,,,,,,
11.5587306,48.204244,node/409577867,node/409577867,,,Seidl,,yes,,,Mo-Fr 06:00-18:00; Sa 06:00-12:00,,,,,https://www.baeckerei-seidl.de/,,,,,,,,,,,,,,,,,,,,,,,
11.4612142,48.1476152,node/1617814688,node/1617814688,,,Reformhaus Mayr,,yes,,,Mo-Fr 08:30-19:00; Sa 08:30-16:00,,,,,https://www.vita-nova.de/standorte/reformhaus-mayr/startseite/,,+49 89 886585,,,,,,,,,,,,,,,,,,,,,
11.5289828,48.0815507,node/2494957078,node/2494957078,,,Augenoptik Deuschle GmbH,,yes,,,Mo-Fr 09:00-18:00,,,,,https://www.augenoptik-deuschle.de/,,+49 89796785,,,,,,,,,,,,,,,,,,,,,
11.5644596,48.1372713,node/3201349156,node/3201349156,,,Mieterverein München e.V.,,yes,,,Mo-Th 09:00-18:00; Fr 09:00-14:00,,,,,https://www.mieterverein-muenchen.de,,+49 89 5521430,,,,,,,,,,,,,,,mail@mieterverein-muenchen.de,+49 89 554554,,,,,
11.533243,48.1192144,node/4575798691,node/4575798691,,,EDEKA,,yes,,,Mo-Sa 08:00-20:00,,,,,,,,,,,EDEKA,,,,,,,,,,,,,,,,,
11.6010737,48.1295211,node/1317353762,node/1317353762,,,Möbelhaus Willinger,,yes,,,Mo-Fr 09:30-19:00; Sa 10:00-17:00,,,,,https://moebel-willinger.de/,,+49 89 459947-0,,,,,,,,,,,,,,,service@moebel-willinger.de,+49 89 459947-33,,,,,
11.5675738,48.0920677,node/3338179940,node/3338179940,,,MÖCKEL REISEN,,yes,,,Mo-Fr 09:00-18:00,,,,,https://www.moeckel-reisen.de/,,+49 89 6422030,,,,,,,,,,,,,,,info@moeckel-reisen.de,+49 89 647264,,,,,
11.6447228,48.1018288,node/7473713797,node/7473713797,,,Blatter,,yes,,,Mo-Sa 09:30-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6903079,48.1325077,node/6190485804,node/6190485804,,,Motel One,,yes,,,,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,
11.5677325,48.1318912,node/409497637,node/409497637,,,Müller,,yes,,,Mo-Sa 09:00-20:00,,,,,https://www.mueller.de/,,+49 89 2366560,,,,,,,,,,,,,,,,,,,,,
11.5657588,48.1388194,node/329118003,node/329118003,,,Obletter,,yes,,,Mo-Sa 10:00-19:00,,,,,,,,,,,,,,+49 89 55 08 951-0,,,,,https://www.mueller.de/,,,,,,,,,
11.5894651,48.1235011,node/1200790278,node/1200790278,,,Müller,,yes,,,Mo-Fr 06:30-18:00; Sa 07:00-12:00,,,,,https://baecker-mueller.de/,,,,,,,,,,,,,,,,,,,,,,,
11.5766834,48.1378274,node/4748930692,node/4748930692,,,München Ticket,,yes,,,Mo-Fr 10:00-19:00; Sa 10:00-14:00,,,,,https://www.muenchenticket.de/,,+49 89 54818181,,,,,,,,,,,,,,,info@muenchentickt.de,,,,,,
11.5580074,48.1745341,node/4748940753,node/4748940753,,,München Ticket,,yes,,,Mo-Sa 11:00-19:00,,,,,https://www.muenchenticket.de/,,+49 89 54818181,,,,,,,,,,,,,,,info@muenchenticket.de,,,,,,
11.6381492,48.1087632,node/10126815774,node/10126815774,,,Quidde 35,,yes,,,"Mo,Tu 10:00-13:00; We 13:00-18:00; Th 10:00-18:00",,,,,http://www.stadtsanierung-neuperlach.de/,,+49 89 5511 4898,,,,,,,,,,,,,,,,,,,,,
11.5732313,48.1030024,node/355700098,node/355700098,,,MKV-Sportkegelzentrum,,yes,,,,,,,,http://www.m-k-v.de,,+49 89 6928526,,,,,,,,,,,,,,,info@m-k-v.de,+49 89 6927923,,,,,
11.5373037,48.1663093,node/3221698343,node/3221698343,yes,,Olympiapark West,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5380205,48.1646269,node/4557402185,node/4557402185,yes,,Olympiapark West,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5459873,48.1714364,node/4557402183,node/4557402183,yes,,Olympiasee,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5464548,48.1713324,node/6032184689,node/6032184689,yes,,Olympiasee,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5410253,48.171038,node/4557402184,node/4557402184,yes,,Toni-Merkens-Weg,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5422127,48.1707781,node/8474764676,node/8474764676,yes,,Toni-Merkens-Weg,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5698733,48.1891531,node/4010786221,node/4010786221,yes,,Bremer Straße,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bremer Straße, München",,
11.6179531,48.1435923,node/1813637037,node/1813637037,,,Hundesalon Popp,,yes,,,Mo-Fr 10:00-18:00; Sa 09:00-13:00,,,,,http://www.hundesalon-popp.de/,,+49 89 470 54 52,,,,,,,,,,,,,,,info@hundesalon-popp.de,+49 89 436 07 88 4,,,,,
11.6280833,48.101789,node/392854555,node/392854555,,,Biomarkt Perlach,,yes,,,Mo-Sa 08:00-19:00,,,,,https://www.biomarkt.de/muenchen-ottobrunner-strasse-133a/marktseite,,+49 89 6300 5732,Mohrhof Perlach,,,,,,,,,,,,,,,,,,,,
11.488368,48.1415855,node/1468351210,node/1468351210,,,nebenan & unverpackt,,yes,,,Mo-Fr 10:00-19:00; Sa 10:00-15:30,,,,,https://nebenan-unverpackt.de/,,,,,,,,,,,,,,,,,info@nebenan-unverpackt.de,,,,,,
11.5806541,48.112412,node/322653157,node/322653157,,,Netto Marken-Discount,,yes,,,Mo-Sa 07:00-20:00,,,,,https://www.netto-online.de,,,,,,,,,,,,,,,,,,,,,,,
11.568019,48.184679,node/560098184,node/560098184,,,Netto Marken-Discount,,yes,,,Mo-Sa 07:00-20:00,,,,,https://www.netto-online.de,,,,,,,,,,,,,,,,,,,,,,,
11.6421034,48.0944094,node/301136997,node/301136997,,,Netto Marken-Discount,,yes,,,Mo-Sa 07:00-20:00,,,,,https://www.netto-online.de/,,+49 89 67920168,,,,,,,,,,,,,,,,,,,,,
11.4596648,48.1470365,node/2556259204,node/2556259204,,,My Asia Shop,,yes,,,Mo-Fr 09:30-19:00; Sa 09:30-18:00,,,,,https://www.my-asia-shop.de/,,,,,,,,,,,,,,,,,,,,,,,
11.5302267,48.1388391,node/3752303901,node/3752303901,,,Galerie Kalt,,yes,,,"""nach Vereinbarung""",,,gallery,,http://www.galerie-kalt.de,,+49 89 714 7741,,,,,,,,,,,,,,,,,,,,,
11.6177788,48.1480293,node/528998456,node/528998456,,,EDEKA,,yes,,,Mo-Sa 07:00-20:00,,,,,https://www.edeka.de,,+49 89 91059075,,,,,,,,,,,,,,,,,,,,,
11.5780706,48.1073418,node/338306638,node/338306638,,,Norma,,yes,,,Mo-Sa 08:00-20:00,,,,,https://www.norma-online.de/de/angebote/,,,,,,,,,,,,,,,,,,,,,,,
11.554961,48.1395728,node/6382625835,node/6382625835,,,notfallmedizin.de,,yes,,,,,,,,https://www.notfallmedizin.de/erste-hilfe#Hauptbahnhof,,,,,,,,,,,,,,,,,,,,,,,
11.5761139,48.1368788,node/2643777251,node/2643777251,,,O2,,yes,,,Mo-Sa 10:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5579469,48.1745458,node/6710468379,node/6710468379,,,Besucherservice Olympiapark,,yes,,,Mo-Fr 09:00-17:00,,,,,https://www.olympiapark.de/de/touren-und-sightseeing/,,498930672414,,,,,,,,,,,,,,,besucherservice@olympiapark.de,,,,,,
11.6447044,48.1148896,node/304005382,node/304005382,,,Orterer Getränkemarkt,,yes,,,Mo-Sa 08:00-20:00,,,,,https://www.orterer.de/,,+49 89 422758,,,,,,,,,,,,,,,,,,,,,
11.6271325,48.1079607,node/311156431,node/311156431,,,Orterer Getränkemarkt,,yes,,,Mo-Fr 09:00-19:00; Sa 08:00-18:00,,,,,https://www.orterer.de/,,+49 89 680 50 927,,,,,,,,,,,,,,,,,,,,,
11.5745919,48.1055966,node/387470993,node/387470993,,,Orterer Getränkemarkt,,yes,,,Sa 08:00-13:00; PH off; Mo-Fr 09:00-18:30,,,,,https://www.orterer.de/,,+49 89 6514535,,,,,,,,,,,,,,,,,,,,,
11.4877828,48.1298987,node/677195681,node/677195681,,,Orterer Getränkemarkt,,yes,,,Mo-Sa 08:00-20:00,,,,,https://www.orterer.de/component/filialfinder/detail/90-orterer-getraenkemaerkte-gmbh?Itemid=331,,+49 89 70076041,,,,,,,,,,,,,,,info@orterer.de,,,,,,
11.577472,48.1844216,node/1377026888,node/1377026888,,,Orterer Getränkemarkt,,yes,,,Mo-Fr 08:00-20:00; Sa 08:00-16:00,,,,,https://www.orterer.de/,,+49 89 35 24 62,,,,,,,,,,,,,,,,,,,,,
11.6174113,48.1432974,node/1742737421,node/1742737421,,,Orterer Getränkemarkt,,yes,,,"Mo 14:00-18:30; Tu-Fr 09:00-12:30,13:30-18:30; Sa 08:00-13:00",,,,,https://www.orterer.de/,,+49 89 9135 21,,,,,,,,,,,,,,,,,,,,,
11.6012417,48.1419533,node/1795636514,node/1795636514,,,Orterer Getränkemarkt,,yes,,,Mo-Fr 08:30-18:30; Sa 08:00-14:00,,,,,https://www.orterer.de/,,+49 89 470 64 83,,,,,,,,,,,,,,,,,,,,,
11.5482523,48.1149206,node/2337526635,node/2337526635,,,Orterer Getränkemarkt,,yes,,,Sa 08:00-16:00; Mo-Fr 09:00-19:00,Rampe vorhanden,,,,https://www.orterer.de/,,+49 89 725 78 25,,,,,,,,,,,,,,,,,,,,,
11.5829172,48.1078376,node/2598390411,node/2598390411,,,Orterer Getränkemarkt,,yes,,,Mo-Fr 09:00-19:00; Sa 08:00-14:00,,,,,https://www.orterer.de/,,+49 89 62000112,,,,,,,,,,,,,,,,,,,,,
11.4873675,48.1408808,node/3876214219,node/3876214219,,,Orterer Getränkemarkt,,yes,,,Mo-Sa 08:00-20:00,,,,,https://www.orterer.de/component/filialfinder/detail/6-orterer-getraenkemaerkte-gmbh?Itemid=331,,+49 89 51261298,,,,,,,,,,,,,,,info@orterer.de,,,,,,
11.5753999,48.1560078,node/3877485744,node/3877485744,,,Orterer Getränkemarkt,,yes,,,Mo-Fr 09:00-19:00; Sa 08:00-16:00; Ph off,Im Laden ist es etwas eng,,,,,,,,,,,,,+49 89 271 77 90,,,,,https://www.orterer.de/orterer-m%C3%A4rkte/detail/92-orterer-getraenkemaerkte-gmbh,,,,,,,,,
11.5578774,48.1460407,node/6418521128,node/6418521128,,,Kurtze Orthopädietechnik,,yes,,,"Mo-Fr 09:00-18:00; Sa,Su,PH off",,,,,https://www.kurtze.de/,,+49 89 552576 0,,,,,,,,,,,,,,,info@kurtze.de,+49 89 552576-45,,,,,
11.4601884,48.1482049,node/6530674357,node/6530674357,,,Oxfam,,yes,,,"Mo-Fr 10:00-19:00, Sa10:00-15:00",,,,,https://shops.oxfam.de/shops/muenchen-pasing,,,,,,,,,,,,,,,,,,,,,,,
11.5752594,48.1363657,node/703841710,node/703841710,,,brückner-Bublitz,,yes,,,Mo-Sa 10:00-18:00,,,,,,,,,,,,,,+49 89 23000240,,,,+49 89 23000241,https://www.parfuemerie-brueckner.com/,,,,,,,,,
11.552276,48.1489939,node/315935272,node/315935272,,,Der Radlmarkt,,yes,,,Mar-Oct Mo-Fr 10:00-20:00; Nov-Feb Mo-Fr 10:00-18:30; Sa 10:00-14:00,,,,,,,,,,,,,,+49 89 1235444,,,info@radlmarkt.de,+49 89 1238568,http://der-radlmarkt.de/,,,,,,,,,
11.5125641,48.1806889,node/2821833750,node/2821833750,,,Sanitätshaus Samberger,,yes,,,"Mo-Fr 09:00-12:30,14:00-18:00; PH,Su off",,,,,,,,,,,,,,+49 89 517 777-170,,,moosach@samberger24.de,+49 89 517 777-175,https://www.samberger24.de/,,,,,,,,,
11.5958807,48.1026599,node/305258388,node/305258388,,,PENNY,,yes,,,Mo-Sa 07:00-20:00,,,,,https://www.penny.de/,,,,,,,,,,,,,,,,,,,,,,,
11.5987644,48.1349417,node/4355004594,node/4355004594,,,La Dispensa,,yes,,,Tu-Fr 11:00-18:30; Sa 10:00-14:00; Mo off,,,,,https://www.la-dispensa.de/,,+49 89 41 35 35 55,,,,,,,,,,,,,,,,,,,,,
11.4246414,48.1425651,node/4715988979,node/4715988979,,,Jacques’ Wein-Depot,,yes,,,Mo-We 15:00-19:00; Th 14:00-19:30; Fr 13:00-19:30; Sa 10:00-16:00,,,,,https://www.jacques.de/depot/119/muenchen-pasing-neuaubing,,+49 89 8712 8397,,,,,,,,,,,,,,,,,,,,,
11.5285905,48.1518032,node/1813641125,node/1813641125,,,Käs Müller,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6142979,48.1364759,node/1979066377,node/1979066377,,,EDEKA,,yes,,,"Mo-Sa 07:00-20:00; Su,PH off",,wlan,,,https://www.simmel.de/markt/muenchen,,+49 89 41188862,,,,,,,,,,,,,,,muenchen@simmel.de,,,,,,
11.6061103,48.1355498,node/1333897458,node/1333897458,,,zum Blumen Peter,,yes,,,"Mo-Fr 09:00-19:00; Sa 09:00-14:00; Su,PH off",,,,,,,,,,,,,,+49 89 41353658,,,,,https://www.zumblumenpeter.de/,,,,,,,,,
11.42368,48.143594,node/4765626418,node/4765626418,,,Signal Iduna,,yes,,,Tu-Th 08:30-13:45,,,,,https://www.signal-iduna-agentur.de/petra.perret,,+49 89 87788110,,,,,,,,,,,,,,,,,,,,,
11.5738029,48.1715339,node/5632184399,node/5632184399,,,Münchner Bücherkiste,,yes,,,Mo-Th 08:00-16:00; Fr 08:00-13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.576813,48.1480611,node/6420639787,node/6420639787,,,Phone Service Center,,yes,,,"Mo-Fr 10:00-19:00; Sa 10:00-16:00; Su,PH off",,,,,,,,,,,,,,+49 89 200 61093,,,,,,,,,,,,,,
11.5796206,48.136105,node/4097248295,node/4097248295,,,Pick & Weight,,yes,,,Mo-Sa 09:00-20:00,,,,,,,,,,,,,,,,,,,https://picknweight.de,,,,,,,,,
11.5900302,48.1362237,node/3929292590,node/3929292590,,,praterinsel – raum für events praesidion gmbh,,yes,,,,,,,,,,,,,,,,,+49 892123830,,,kontakt@prater-insel.de,+49 89 21 23 8320,https://www.feinkost-kaefer.de/praterinsel,,,,,,,,,
11.5718664,48.1570451,node/647081922,node/647081922,,,Postbank,,yes,,,"Mo-Fr 09:00-18:30, Sa 09:00-12:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5658131,48.1497105,node/7160669066,node/7160669066,,,Printy,,yes,,,"Mo-Th 08:30-18:00, Fr 08:30-17:00",,,,,https://www.printy.de/de/,,,,,,,,,,,,,,,,,,,,,,,
11.5748673,48.1482704,node/447786235,node/447786235,,,Wimmer,,yes,,,Mo-Fr 06:30-19:00; Sa 07:00-18:00; Su 07:00-18:00,,,,,https://www.baeckerei-wimmer.de/,,+49 89 28755733,,,,,,,,,,,,,,,,,,,,,
11.5693059,48.0927517,node/2837492253,node/2837492253,,,Bäckerei Wimmer,,yes,,,"Mo-Fr 06:30-18:00; PH,Sa,Su 07:00-17:00",,,,,https://www.baeckerei-wimmer.de/filialen/?store_id=16,,+49 89 85 63 83 37,,,,,,,,,,,,,,,,,,,,,
11.6855361,48.1351726,node/8835799341,node/8835799341,,,Pro Aurum,,yes,,,"Mo-Fr 09:00-12:30,14:00-17:30; We 09:00-12:30; Th 09:00-12:30,14:00-20:00",,,,,https://www.proaurum.de,,+49 89 444 584 0,,,,,,,,,,info@proaurum.de,,http://www.proaurum.de/home/standorte/deutschland/muenchen.html,,,info@proaurum.de,+49 89 444 584 150,,,,,
11.6042893,48.1090637,node/1309258527,node/1309258527,,,PROSOL Lacke + Farben GmbH,,yes,,,Mo-Th 07:00-17:00; Fr 07:00-16:00; Sa 07:00-12:00,,,,,,,,,,,,,,+49 89 45214680,,,,,,,,,,,,,,
11.5950274,48.1090467,node/3202904331,node/3202904331,,,Schwansee,,yes,,,Mo-Fr 08:00-16:00; Sa 08:00-13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5750076,48.1353868,node/3354455613,node/3354455613,,,Rabe,,yes,,,Mo-Fr 09:30-18:30; Sa 09:30-18:00,,,,,https://rabefashion.com/de-de,,,,,,,,,,,,,,,,,,,,,,,
11.5646683,48.1515623,node/1124807599,node/1124807599,,,Bollywood Store,,yes,,,"Mo-Sa 09:30-20:00; PH,Su off",,,,,http://bollywood-store.com/,,,,,,,,,,,,,,,,,,,,,,,
11.5616314,48.1474522,node/9176431903,node/9176431903,,,Rare Fashion,,yes,,,Tu-Fr 12:00-19:00; Sa 10:00-20:00; PH closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5630345,48.2070281,node/6830597343,node/6830597343,,,Fußpflege,,yes,,,"Tu-Th 08:00-12:00, 13:00-18:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5818259,48.1599289,node/371328023,node/371328023,,,REWE,,yes,,,Mo-Sa 07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.644866,48.1064625,node/836176461,node/836176461,,,REWE,,yes,,,Mo-Sa 07:00-20:00,,wlan,,,https://www.rewe.de/marktseite/muenchen-ramersdorf-perlach/461662/rewe-markt-albert-schweitzer-str-78/,,+49 89 62737746,,,,,,,,,,,,,,,rewe-berdnik@rewe-maerkte.de,,,,,,
11.4213139,48.1471398,node/3361150893,node/3361150893,,,REWE,,yes,,,Mo-Sa 07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6763853,48.1124472,node/268835891,node/268835891,,,REWE,,yes,,,Mo-Sa 07:00-20:00,,wlan,,,https://www.rewe.de/,,,,,,,,,+49 89 43766634,,,,,,,,,,,,,,
11.5457954,48.1496846,node/315953240,node/315953240,,,REWE,,yes,,,Mo-Sa 07:00-20:00; PH off,,,,,https://www.rewe.de/,,,,,,,,,+49-89-12162378,,,,,,,,,,,,,,
11.4436966,48.1497087,node/1329488560,node/1329488560,,,REWE,,yes,,,Mo-Sa 07:00-20:00; PH off,,,,,https://www.rewe.de/marktseite/muenchen/440605/rewe-center-stockacher-strasse-6/,,+49 89 82070583,,,,,,,,,,,,,,,,,,,,,
11.5557838,48.1429012,node/4418132948,node/4418132948,,,REWE,,yes,,,"Mo-Sa 07:00-20:00; Su,PH off",,,,,https://www.rewe.de/,,,,,,,,,,,,,,,,,,,,,,,
11.5747946,48.1097349,node/434139503,node/434139503,,,REWE City,,yes,,,Mo-Sa 07:00-20:00,,wlan,,,https://www.rewe.de/,,+49 89 69372707,,,,,,,,,,,,,,,,,,,,,
11.5779596,48.1102373,node/1252613266,node/1252613266,,,REWE City,,yes,,,"Mo-Sa 07:00-20:00; Su,PH off",,wlan,,,https://www.rewe.de/,,+49 89 69708103,,,,,,,,,,,,,,,,,,,,,
11.5256439,48.1110394,node/4451767609,node/4451767609,,,REWE City,,yes,,,"Mo-Sa 07:00-20:00; Su, PH off",,,,,,,+49 89 500 803 74,,,,,,,,,,,,,,,,,,,,,
11.5566187,48.1617679,node/4893280813,node/4893280813,,,REWE,,yes,,,"Mo-Sa 07:00-20:00; Su,PH off; Jan 1,Jan 6 off; Dec 24 07:00-14:00",,,,,https://www.rewe.de/marktseite/muenchen/440532/rewe-markt-petra-kelly-str-1,,+49 89 30000521,,,,,,,,,,,,,,,,,,,,,
11.6439643,48.1680997,node/2867453066,node/2867453066,,,REWE,,yes,,,Mo-Sa 08:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4887245,48.1761461,node/2976707583,node/2976707583,,,Jacques’ Wein-Depot,,yes,,,"Mo-We 14:00-19:00; Th,Fr 12:00-19:00; Sa 10:00-16:00",,,,,https://www.jacques.de/depot/100/muenchen-untermenzing/,,+49 89 140 13 80,,,,,,,,,,,,,,,,,,,,,
11.5256256,48.1962547,node/1080745009,node/1080745009,,,Bayerische Versicherungskammer,,yes,,,"Mo-Fr 08:30-12:00, 14:00-17:00",,,,,,,,,,,,,,+49 89 1506365,,,,,,,,,,,,,,
11.5088324,48.1331973,node/9880775543,node/9880775543,,,Robbys Tattoo Studio,,yes,,,Tu-Fr 14:00-18:00,,,,,https://www.robbystattoo.com/,,+49 89 56822522,,,,,,,,,,,,,,,robbystattoo@gmx.de,,,,,,
11.556375,48.134628,node/870845125,node/870845125,,,ROSE Bikes München,,yes,,,Mo-Fr 10:00-19:00; Sa 10:00-18:00,,,,,https://www.rosebikes.de/,,+49 2871 275555,,,,,,,,,,,,,,,rosemail@rosebikes.com,,,,,,
11.5589507,48.1461889,node/4724516196,node/4724516196,,,Ruby Lilly,,yes,,,,,,hotel,,,,,,,,,,,,,,lilly@ruby-hotels.com,,https://www.ruby-hotels.com/hotels-destinations/muenchen/ruby-lilly,,,,,,,,,
11.5336746,48.1240387,node/7271903561,node/7271903561,,,Salon by Obermeier,,yes,,,Tu-We 09:00-18:00; Th-Fr 11:00-20:00; Sa 09:00-17:00,,wlan,,,https://salonbyobermeier.de,,+49 89 23769525,,,,,,,,,,,,,,,kontakt@salonbyobermeier.de,,,,,,
11.5635514,48.1596234,node/888872150,node/888872150,,,Urlaub & Co,,yes,,,Mo-Fr 09:30-18:00,,,,,,,,,,,,,,+49 89 18 50 96,,,info@urlaub-co.de,+49 89 18 71 37,,,,,,,,,,
11.5730681,48.2048194,node/6078604912,node/6078604912,,,Edeka,,yes,,,Mo-Sa 07:00-20:00,,,,,https://www.edeka.de/eh/südbayern/edeka-sabisz-lieberweg-42/index.jsp,,+49 89 31813717,,,,,,,,,,,,,,,,,,,,,
11.5643652,48.1714154,node/10087818668,node/10087818668,,,iSiS-Basar,,yes,,,We 14:00-18:00; Sa 14:00-18:00; nach Vereinbarung,,,,,https://www.isis-basar.de/,,+49 89 291409,,,,,,,,,,,,,,,info@isis-basar.com,,,,,,
11.5768331,48.1354708,node/701443229,node/701443229,,,Samen Schmitz,,yes,,,Mo-Fr 09:00-19:00; Sa 09:00-18:00,,,,,,,,,,,,,,+49 89 23 24 18 80,,,,+49 89 29 23 09,https://www.samen-schmitz.de/,,,,,,,,,
11.5667212,48.1378296,node/656295751,node/656295751,,,Buchhandlung Michaelsbund,,yes,,,Mo-Sa 10:00-19:00,,,,,https://www.michaelsbund.de/ueber-uns/buchhandlung/,,,,,,,,,,,,,,,,,,,,,,,
11.4617377,48.1473233,node/567219281,node/567219281,,,Fischtheke am Pasinger Viktualienmarkt,,yes,,,We-Fr 08:30-18:00; Sa 08:00-14:00,,,,,https://www.fischtheke-muenchen.de/offline/,,,,,,,,,,,,,,,,,,,,,,,
11.6436294,48.0998666,node/1482183638,node/1482183638,,,Saturn,,yes,,,Mo-Sa 09:30-20:00,,,,,https://www.saturn.de/,,,,,,,,,+49 89 627280,,,,,,,,,+49 89 62728101,,,,,
11.6899414,48.1320151,node/1482183639,node/1482183639,,,Saturn,,yes,,,"Mo-Sa 10:00-20:00; Su,PH off",,wlan,,,,,,,,,,,,+49 89 178780,,,,+49 89 17878101,https://www.saturn.de/de/store/muenchen-riem-81,,,,,,,,,
11.5086355,48.1354261,node/3255608978,node/3255608978,,,Salon Die Dame,,yes,,,Mo off; Tu-Fr 09:00-18:00; Sa 09:00-13:00,,,,,,,+49 89 580 2626,,,,,,,,,,,,,,,,,,,,,
11.5797554,48.1320111,node/4357668753,node/4357668753,,,ba Möbeldesign - Schreinerei München,,yes,,,Th-Fr 15:30-19:30; Sa 11:00-16:00,,,,,https://ba-moebeldesign.de,,498997391726,,,,,,,,,,,,,,,info@ba-moebeldesign.de,,,,,,
11.5804278,48.1382172,node/1950468001,node/1950468001,,,Schuhbecks Gewürze,,yes,,,Mo-Sa 10:00-19:00,,,,,https://www.schuhbeck.de/pages/gew-rze-tee,,,,,,,,,+49 89 216690 410,,,,,,,,,,,,,,
11.5977833,48.1285822,node/263882644,node/263882644,,,EuroShop,,yes,,,Mo-Fr 09:30-20:00; Sa 09:30-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5660895,48.1328077,node/2463658143,node/2463658143,,,EuroShop,,yes,,,Mo-Fr 09:30-20:00; Sa 09:30-16:00,,,,,https://euroshop-online.de/shop/,,,,,,,,,,,,,,,,,,,,,,,
11.4236669,48.1436975,node/2625126209,node/2625126209,,,Schmetterling Reisebüro Amplico e.K.,,yes,,,,,,,,https://reisebueroamplico.de/site/startseite/,,,,,,,,,,,,,,,,,,,,,,,
