_id,ADDRESS.ID,ADDRESS.Organisation,ADDRESS.Organisationsbereich,ADDRESS.Bezeichnung,ADDRESS.Strasse,ADDRESS.Hausnummer,ADDRESS.Postleitzahl,ADDRESS.Ort,ADDRESS.c/o (Postanschrift),ADDRESS.Strasse (Postanschrift),ADDRESS.Hausnummer (Postanschrift),ADDRESS.Postfach (Postanschrift),ADDRESS.Postleitzahl (Postanschrift),ADDRESS.Ort (Postanschrift),ADDRESS.Lat,ADDRESS.Lon,SERVICE.ID,ADDRESS.Telefon,ADDRESS.Fax,ADDRESS.Mobilnummer,ADDRESS.E-Mail,ADDRESS.Homepage,ADDRESS.Offnungszeiten (Text),ADDRESS.Erreichbarkeit,ADDRESS.Kfz-Parkplatze fur Behinderte,ADDRESS.Hilfen fur Gehbehinderte,ADDRESS.Hilfen fur Sehbehinderte,ADDRESS.Hilfen fur gehorlose und schwerhorige Menschen,ADDRESS.Barrierefreiheit (Anmerkung),SERVICE.Bezeichnung,SERVICE.Anzeigename,SERVICE.Beschreibung,SERVICE.Kurzbeschreibung,Schlagworte,Dokumente & Links,Angebot
229,1064787,,,"Behindertenparkplatz ""Kaiserstraße 24""",,,,,,,,,,,48.16095925598603,11.582605237190835,1064788,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxen - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-19.00 Uhr,,,,
230,1064789,,,"Behindertenparkplatz ""Kardinal-Faulhaber-Straße 14""",,,,,,,,,,,48.14024323576718,11.57406593321742,1064790,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Banken - Anzahl: 2 - zeitliche Einschränkung: derzeit aufgehoben,,,,
231,1064791,,,"Behindertenparkplatz ""Kardinal-Wendel-Straße 8""",,,,,,,,,,,48.16537023888858,11.655963224451847,1064792,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Wohnanlage für Behinderte - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
232,1064793,,,"Behindertenparkplatz ""Karlstraße 9""",,,,,,,,,,,48.14297241570567,11.566753563964049,1064794,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Finanzamt - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-17.00 Uhr,,,,
233,1064795,,,"Behindertenparkplatz ""Karlstraße 42""",,,,,,,,,,,48.14457582347231,11.561499315384674,1064796,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Arztpraxen, Krankengymnastik - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-20.00 Uhr",,,,
234,1064799,,,"Behindertenparkplatz ""Kellerstraße 6""",,,,,,,,,,,48.13169276554802,11.59206490955423,1064800,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Philharmonie - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
235,1064801,,,"Behindertenparkplatz ""Kiem-Pauli-Weg 45""",,,,,,,,,,,48.134106857015034,11.514296583250102,1064802,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum - Anzahl: 3 - zeitliche Einschränkung: keine,,,,
236,1064803,,,"Behindertenparkplatz ""Knöpflerstraße 9""",,,,,,,,,,,48.094748328907414,11.496791642111951,1064804,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Arztpraxen, Sparkasse - Anzahl: 1 - zeitliche Einschränkung: keine",,,,
237,1064807,,,"Behindertenparkplatz ""Kölblstraße 1""",,,,,,,,,,,48.11885354061774,11.611225235005739,1064808,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Fahrschule (Behindertenausbildung) (südlich Melusinenstraße 15) - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
238,1064809,,,"Behindertenparkplatz ""Königinstraße 8""",,,,,,,,,,,48.15027806139687,11.584653880040149,1064810,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Englischer Garten (nördlich Veterinärstraße) - Anzahl: 2 - zeitliche Einschränkung: 9.00-23.00 Uhr,,,,
239,1064811,,,"Behindertenparkplatz ""Konradinstraße ggü. 23""",,,,,,,,,,,48.11452255940051,11.568154141913125,1064812,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
240,1064813,,,"Behindertenparkplatz ""Kreillerstraße 5""",,,,,,,,,,,48.12819229517523,11.631459754054585,1064814,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr Sa werktags 8.00-14.00 Uhr,,,,
241,1064815,,,"Behindertenparkplatz ""Kreillerstraße 18""",,,,,,,,,,,48.12762999514496,11.632800398445596,1064816,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Postfiliale - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-18.00 Uhr Sa 9.00-14.00 Uhr bis 1 Stunde,,,,
242,1064821,,,"Behindertenparkplatz ""Kufsteiner Straße 2""",,,,,,,,,,,48.14975004681832,11.601934262989637,1064822,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Apotheke - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
243,1064823,,,"Behindertenparkplatz ""Ainmillerstraße 43""",,,,,,,,,,,48.159130414668205,11.575583330350195,1064824,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: werktags 9.00-20.00 Uhr</p>
",,,,
244,1064825,,,"Behindertenparkplatz ""Lachnerstraße 1""",,,,,,,,,,,48.1562892847809,11.53061316796265,1064826,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Arztpraxis - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 9.00-17.00 Uhr,,,,
245,1064827,,,"Behindertenparkplatz ""Landsberger Straße 203""",,,,,,,,,,,48.14136881082889,11.51745306250103,1064828,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Sanitätshaus - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr Sa 9.00-13.00 Uhr,,,,
246,1064829,,,"Behindertenparkplatz ""Landshuter Allee 181""",,,,,,,,,,,48.16436636488502,11.537536686913883,1064830,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
behinderten-gerechte Wohnungen - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
247,1064831,,,"Behindertenparkplatz ""Landwehrstraße 20""",,,,,,,,,,,48.136363139890975,11.562227504526387,1064832,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Deutsches Theater, allgemeiner Bedarf - Anzahl: 2 - zeitliche Einschränkung: 9.00-23.00 Uhr</p>
",,,,
248,1064833,,,"Behindertenparkplatz ""Landwehrstraße 60""",,,,,,,,,,,48.13642329456011,11.555630037320634,1064834,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Kreisjugendring, Sozialreferat - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 7.00-18.00 Uhr",,,,
249,1064835,,,"Behindertenparkplatz ""Lazarettstraße 1""",,,,,,,,,,,48.1507974192802,11.54481499472292,1064836,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Ärztehaus - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
250,1064837,,,"Behindertenparkplatz ""Lehrer-Götz-Weg 2""",,,,,,,,,,,48.123443736367115,11.668419211125475,1064838,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Post - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-20.00 Uhr Sa 8.00-14.00 Uhr bis 2 Stunden,,,,
251,1064841,,,"Behindertenparkplatz ""Leonrodstraße 21""",,,,,,,,,,,48.15354900229698,11.535711815939218,1064842,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Meldestelle, Geschäfte - Anzahl: 2 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr",,,,
252,1064843,,,"Behindertenparkplatz ""Leonrodstraße 69""",,,,,,,,,,,48.157981509694245,11.544408779807222,1064844,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Ärztehaus - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
253,1064845,,,"Behindertenparkplatz ""Leopoldstraße 59""",,,,,,,,,,,48.1614575978985,11.586123079986555,1064846,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Post - Anzahl: 1 - zeitliche Einschränkung: werktags 6.00-23.00 Uhr</p>
",,,,
254,1064847,,,"Behindertenparkplatz ""Leopoldstraße 80""",,,,,,,,,,,48.160851023470705,11.58625565214991,1064848,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 2 - zeitliche Einschränkung: 9.00-23.00 Uhr,,,,
255,1064849,,,"Behindertenparkplatz ""Liebherrstraße 20""",,,,,,,,,,,48.133346482206136,11.584225973502635,1064850,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Praxis für Physiotherapie - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-16.00 Uhr</p>
",,,,
256,1064851,,,"Behindertenparkplatz ""Lindwurmstraße 9""",,,,,,,,,,,48.132374496190415,11.56457884596842,1064852,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Medizinisches Kaufhaus - Anzahl: 1 - zeitliche Einschränkung: werktags 8.00-18.00 Uhr,,,,
257,1064853,,,"Behindertenparkplatz ""Lindwurmstraße 71""",,,,,,,,,,,48.12993595095966,11.5595012038902,1064854,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten- u. Service-Zentrum - Anzahl: 1 - zeitliche Einschränkung: bis 3 Stunden,,,,
258,1064855,,,"Behindertenparkplatz ""Linprunstraße 25""",,,,,,,,,,,48.149808611719656,11.554123689903292,1064856,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Oberlandesgericht - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 6.30-18.30 bis 3 Stunden</p>
",,,,
259,1064857,,,"Behindertenparkplatz ""Lorettoplatz""",,,,,,,,,,,48.10273212389771,11.488093693326288,1064858,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Lorettoplatz""","Behindertenparkplatz ""Lorettoplatz""","<p>
Eingang Waldfriedhof</p>",,,,
260,1064859,,,"Behindertenparkplatz ""Lothringer Straße 1""",,,,,,,,,,,48.12829563247673,11.59656517111341,1064860,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Geschäfte - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
261,1064861,,,"Behindertenparkplatz ""Schackstraße 2""",,,,,,,,,,,48.15213180583068,11.582475126680446,1064862,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Universitätsbibliothek - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
262,1064865,,,"Behindertenparkplatz ""Luisenstraße 33""",,,,,,,,,,,48.146789540280174,11.564221931475284,1064866,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Luisenstraße 33""","Behindertenparkplatz ""Luisenstraße 33""","<p>
Lenbachgalerie - Anzahl: 2 - zeitliche Einschränkung: 9.00-23.00 Uhr</p>",,,,
263,1064869,,,"Behindertenparkplatz ""Maistraße 11""",,,,,,,,,,,48.130263514275626,11.56285694381831,1064870,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Frauenklinik - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
264,1064871,,,"Behindertenparkplatz ""Maistraße 46""",,,,,,,,,,,48.126394327198874,11.561143423194371,1064872,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Krankengymnastik - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
265,1064875,,,"Behindertenparkplatz ""Manzostraße 105""",,,,,,,,,,,48.183659753932,11.487222124148403,1064876,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Seniorenwohnheim - Anzahl: 4 - zeitliche Einschränkung: keine,,,,
266,1064879,,,"Behindertenparkplatz ""Maria-Montessori-Straße 2""",,,,,,,,,,,48.13145714330389,11.69453801347,1064880,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Wohngebiet (Lehrer-Wirth-Straße 15) - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
267,1064881,,,"Behindertenparkplatz ""Martiusstraße 4""",,,,,,,,,,,48.15694599150635,11.585722476743886,1064882,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Versorgungsärztliche Untersuchungsstelle - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-16.30 Uhr</p>
",,,,
268,1064883,,,"Behindertenparkplatz ""Mathildenstraße 3a""",,,,,,,,,,,48.13524344202433,11.563405893299748,1064884,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Augenklinik - Anzahl: 2 - zeitliche Einschränkung: 8.00-20.00 Uhr,,,,
269,1064885,,,"Behindertenparkplatz ""Maxburgstraße 2""",,,,,,,,,,,48.13971490559604,11.571047059329176,1064886,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Familiengericht, Nachlassgericht - Anzahl: 4 - zeitliche Einschränkung: keine</p>",,,,
270,1064887,,,"Behindertenparkplatz ""Maximilianstraße ggü. 8""",,,,,,,,,,,48.13923869089112,11.579697400932151,1064888,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Nationaltheater (Nordseite, Bühneneingang) - Anzahl: 5 - zeitliche Einschränkung: keine",,,,
271,1064889,,,"Behindertenparkplatz ""Maximilianstraße 18""",,,,,,,,,,,48.13878190995041,11.581447851739386,1064890,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Geschäfte - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
272,1064891,,,"Behindertenparkplatz ""Maximilianstraße 30""",,,,,,,,,,,48.13851709146826,11.582820503560805,1064892,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Schauspielhaus - Anzahl: 3 - zeitliche Einschränkung: keine,,,,
273,1064895,,,"Behindertenparkplatz ""Maximilianstraße 42""",,,,,,,,,,,48.13777597000074,11.585540592053812,1064896,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Völkerkundemuseum (Ortsfahrbahn) - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
274,1064897,,,"Behindertenparkplatz ""Maximilianstraße 47""",,,,,,,,,,,48.137950953022795,11.587937538565885,1064898,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Theater (Ortsfahrbahn) - Anzahl: 2 - zeitliche Einschränkung: 18.00-23.00 Uhr,,,,
275,1064899,,,"Behindertenparkplatz ""Max-Joseph-Platz 2""",,,,,,,,,,,48.13990504305685,11.578697656767417,1064900,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"Nationaltheater, Residenz - Anzahl: 2 - zeitliche Einschränkung: keine",,,,
276,1064901,,,"Behindertenparkplatz ""Meindlstraße 20""",,,,,,,,,,,48.11752199146869,11.538077563169177,1064902,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Sozialamt - Anzahl: 1 - zeitliche Einschränkung: Mo-Sa werktags 8.00-18.00 Uhr,,,,
277,1064905,,,"Behindertenparkplatz ""Murnauer Straße 267""",,,,,,,,,,,48.10257351569015,11.524488996637082,1064906,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Seniorenzentrum - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
278,1064907,,,"Behindertenparkplatz ""Museumsinsel 1 (Bosch-Brücke)""",,,,,,,,,,,48.131012084580775,11.582814032396456,1064908,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Deutsches Museum - Anzahl: 3 - zeitliche Einschränkung: 9.00-16.00,,,,
279,1064909,,,"Behindertenparkplatz ""Museumsinsel 1 (Ludwigsbrücke)""",,,,,,,,,,,48.130501008987096,11.583241343265858,1064910,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Deutsches Museum - Anzahl: 4 - zeitliche Einschränkung: keine</p>
",,,,
280,1064911,,,"Behindertenparkplatz ""Nestroystraße 20""",,,,,,,,,,,48.12169696370384,11.53190179676636,1064912,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Zugang zum Westpark - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
281,1064913,,,"Behindertenparkplatz ""Schweizer Platz""",,,,,,,,,,,48.088152290850275,11.481748108378028,1064914,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Schweizer Platz""","Behindertenparkplatz ""Schweizer Platz""","<p>
U-Bahnhof Fürstenried West - Anzahl: 2 - zeitliche Einschränkung: keine</p>",,,,
282,1064915,,,"Behindertenparkplatz ""Neustifter Straße 43""",,,,,,,,,,,48.18611735564202,11.566585594741673,1064916,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Alten-und Service-Zentrum - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
283,1064917,,,"Behindertenparkplatz ""Nigerstraße""",,,,,,,,,,,48.139220577269306,11.605058905309656,1064918,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Nigerstraße""","Behindertenparkplatz ""Nigerstraße""",Prinzregententheater - Anzahl: 2 - zeitliche Einschränkung: 9.00-22.00 Uhr,,,,
284,1064919,,,"Behindertenparkplatz ""Nordendstraße 48""",,,,,,,,,,,48.15711425405872,11.575136215077501,1064920,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Schauburg - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
285,1064921,,,"Behindertenparkplatz ""Nußbaumstraße 30""",,,,,,,,,,,48.132911330805236,11.559126486300919,1064922,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Beratungsstelle für Behinderte - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 7.00-17.00 Uhr,,,,
286,1064923,,,"Behindertenparkplatz ""Nymphenburger Straße 2""",,,,,,,,,,,48.147702927441564,11.558469165749132,1064924,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Löwenbräukeller - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
287,1064927,,,"Behindertenparkplatz ""Nymphenburger Straße 16""",,,,,,,,,,,48.14848101443192,11.55384623733077,1064928,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Strafjustizzentrum - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
288,1064929,,,"Behindertenparkplatz ""Nymphenburger Straße 148""",,,,,,,,,,,48.152003797872354,11.53612221158368,1064930,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 1 - zeitliche Einschränkung: keine,,,,
289,1064931,,,"Behindertenparkplatz ""Nymphenburger Straße 163""",,,,,,,,,,,48.15429722132035,11.532815382881946,1064932,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Rotkreuz-Klinikum - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
290,1064933,,,"Behindertenparkplatz ""Orleansplatz 11""",,,,,,,,,,,48.12779161704089,11.604226205929582,1064934,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Sozialreferat, Ostbahnhof (Arkadenfahrbahn Privatgrund) - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
291,1064935,,,"Behindertenparkplatz ""Orleansplatz 13""",,,,,,,,,,,48.12745999102083,11.603248110868833,1064936,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Orleansplatz 13""","Behindertenparkplatz ""Orleansplatz 13""","<p>
Bezirksinspektion, Sozialreferat - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr</p>",,,,
292,1064939,,,"Behindertenparkplatz ""Ostpreußenstraße 47""",,,,,,,,,,,48.151681244144754,11.640867682717074,1064940,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Orthopädiefachgeschäft - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-19.00 Uhr Sa werktags 8.00-14.00 Uhr,,,,
293,1064941,,,"Behindertenparkplatz ""Partnachplatz ggü. 7""",,,,,,,,,,,48.11713256699994,11.52634930543648,1064942,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
U-Bahnhof Partnachplatz, Geschäfte - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
294,1064943,,,"Behindertenparkplatz ""Parzivalstraße 16""",,,,,,,,,,,48.17049724331631,11.580282700215308,1064944,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Klinikum Schwabing (Zufahrt zur Kinderklinik) - Anzahl: 4 - zeitliche Einschränkung: keine</p>
",,,,
295,1064945,,,"Behindertenparkplatz ""Kölner Platz 1""",,,,,,,,,,,48.17047943051972,11.580179733694877,1064946,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Kölner Platz 1""","Behindertenparkplatz ""Kölner Platz 1""","<p>
Klinikum Schwabing - Anzahl: 2 - zeitliche Einschränkung: werktags 9.00-20.00 Uhr</p>",,,,
296,1064949,,,"Behindertenparkplatz ""Pettenkoferstraße östlich 8a""",,,,,,,,,,,48.13423397071156,11.562823290865689,1064950,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Poliklinik - Anzahl: 1 - zeitliche Einschränkung: keine</p>
",,,,
297,1064951,,,"Behindertenparkplatz ""Planegger Straße ggü. 13""",,,,,,,,,,,48.145100102716334,11.458613286839748,1064952,,,,,,"<p><strong>Wir haben für den Publikumsverkehr geschlossen, die Servicetelefone sind besetzt.</strong></p>",,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Arztpraxen - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr</p>",,,,
298,1064953,,,"Behindertenparkplatz ""Plinganserstraße 45""",,,,,,,,,,,48.11759376296621,11.540279580090507,1064954,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Orthopädische Praxis - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr werktags 8.00-18.00 Uhr,,,,
299,1064955,,,"Behindertenparkplatz ""Pognerstraße 38""",,,,,,,,,,,48.10180619788812,11.546045978020977,1064956,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"U-Bahnhof Thalkirchen, Wohngebiet - Anzahl: 1 - zeitliche Einschränkung: keine",,,,
300,1064961,,,"Behindertenparkplatz ""Prannerstraße 7""",,,,,,,,,,,48.14123696433568,11.572841675191361,1064962,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Kleine Komödie - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
301,1064963,,,"Behindertenparkplatz ""Preysingstraße 21""",,,,,,,,,,,48.13231939736398,11.595062604811206,1064964,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Altenheim - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
302,1064965,,,"Behindertenparkplatz ""Prielmayerstraße 7""",,,,,,,,,,,48.14017468992091,11.564163626691458,1064966,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Prielmayerstraße 7""","Behindertenparkplatz ""Prielmayerstraße 7""",Justizpalast - Anzahl: 4 - zeitliche Einschränkung: werktags 8 bis 23 Uhr,,,,
303,1064969,,,"Behindertenparkplatz ""Reichenbachstraße 3a""",,,,,,,,,,,48.13407354404572,11.576441166782619,1064970,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,allgemeiner Bedarf - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
304,1064971,,,"Behindertenparkplatz ""Reichenbachstraße ggü. 23""",,,,,,,,,,,48.13095077895614,11.575882416427339,1064972,,,,,,,,Nein,Nein,Nein,Nein,,"Behindertenparkplatz ""Reichenbachstraße ggü. 23""","Behindertenparkplatz ""Reichenbachstraße ggü. 23""",Gärtnerplatztheater - Anzahl: 3 - zeitliche Einschränkung: 9 bis 23 Uhr,,,,
305,1064975,,,"Behindertenparkplatz ""Reitmorstraße 28""",,,,,,,,,,,48.14168872502849,11.593282520181845,1064976,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
Physiotherapie - Anzahl: 1 - zeitliche Einschränkung: Mo-Fr 7.30-17.00 Uhr</p>
",,,,
306,1064977,,,"Behindertenparkplatz ""Reitmorstraße 30""",,,,,,,,,,,48.14260768456743,11.593745579581183,1064978,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Altenheim - Anzahl: 2 - zeitliche Einschränkung: keine,,,,
307,1064979,,,"Behindertenparkplatz ""Richard-Wagner-Straße 9""",,,,,,,,,,,48.147505192354124,11.563214702418621,1064980,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,Psychosomatische Beratungsstelle ZWIST - Anzahl: 1 - zeitliche Einschränkung: Mi 13.00-18.00 Uhr bis 2 Stunden,,,,
308,1064981,,,"Behindertenparkplatz ""Ridlerstraße ggü. 52""",,,,,,,,,,,48.13370248071707,11.532840766599822,1064982,,,,,,,,Nein,Nein,Nein,Nein,,Behindertenparkplatz,Behindertenparkplatz,"<p>
U-Bahnhof Heimeranplatz - Anzahl: 2 - zeitliche Einschränkung: keine</p>
",,,,
